date,open,high,low,close,volume
2023-09-25,464.612164,471.687950,462.354804,469.407292,65487056
2023-09-26,471.206331,474.977072,466.295802,470.057349,10621149
2023-09-27,471.716506,475.239582,465.160294,468.660546,16713617
2023-09-28,470.258343,476.034524,466.358506,472.119255,39776684
2023-09-29,470.385265,478.476202,465.356718,473.415263,48429185
2023-10-02,473.303665,479.183387,468.582814,474.451092,10198750
2023-10-03,473.089816,477.498484,463.957822,468.322060,29122509
2023-10-04,467.450478,474.004013,455.890829,462.373182,66158181
2023-10-05,462.966045,467.711955,459.342897,464.080089,68186577
2023-10-06,464.216783,468.052233,460.727568,464.560435,13205160
2023-10-09,462.591724,465.909432,461.989529,465.303707,59227996
2023-10-10,466.730782,468.783079,464.113818,466.163621,64629946
2023-10-11,464.992198,469.390420,463.667376,468.056867,58629604
2023-10-12,468.497839,472.198956,464.672592,468.372720,21004491
2023-10-13,469.001264,472.875793,465.329491,469.202445,25796162
2023-10-16,468.536928,472.647944,466.347768,470.449846,17796078
2023-10-17,472.075426,475.270736,471.375968,474.567585,69560566
2023-10-18,473.410530,477.224407,468.732876,472.539737,46822368
2023-10-19,470.164955,476.705705,469.529840,476.062624,34539103
2023-10-20,476.486477,479.922967,475.533149,478.964681,22272131
2023-10-23,476.528986,484.240977,471.904762,479.587077,67583838
2023-10-24,481.673665,488.858772,470.581956,477.707907,9350469
2023-10-25,479.046606,483.194194,475.321068,479.465399,38506895
2023-10-26,478.773603,484.366888,477.793430,483.377290,63646159
2023-10-27,482.145933,486.986998,474.082463,478.890845,66462942
2023-10-30,479.050348,480.182501,478.194844,479.326503,25358238
2023-10-31,480.610731,486.585125,473.809788,479.773778,23101081
2023-11-01,479.400589,482.964255,473.547645,477.094165,27428435
2023-11-02,477.785079,483.157379,469.271936,474.608518,52245994
2023-11-03,475.457562,476.131426,467.529135,468.192703,26825232
2023-11-06,469.154431,475.169963,457.783716,463.729692,37486244
2023-11-07,465.508399,471.445434,451.682108,457.517224,40027114
2023-11-08,457.437691,461.232869,451.368543,455.144697,64778358
2023-11-09,453.668858,460.376766,446.316881,453.015122,25459863
2023-11-10,452.345627,453.252073,450.067716,450.971407,9221629
2023-11-13,450.381766,455.985613,447.054395,452.641548,62684303
2023-11-14,453.425269,457.003961,448.468543,452.036273,55072384
2023-11-15,451.580764,454.397559,446.435549,449.237729,11843071
2023-11-16,446.912946,448.352387,445.046697,446.484759,35282946
2023-11-17,448.107636,449.525452,440.716869,442.115726,23168823
2023-11-20,441.797542,443.299001,439.989933,441.490349,63867019
2023-11-21,441.510379,445.547135,436.764677,440.794891,11719660
2023-11-22,440.481589,449.218088,438.728429,447.437244,27847171
2023-11-23,448.053861,459.176893,442.761862,453.816828,22563794
2023-11-24,449.495666,462.897926,446.717416,460.054414,62162818
2023-11-27,459.156269,473.086009,455.065782,468.908641,51428149
2023-11-28,469.704383,475.769491,457.971814,463.962784,69673514
2023-11-29,465.017194,469.395421,462.576760,466.944870,66176777
2023-11-30,466.034305,475.232339,461.165487,470.318760,43229580
2023-12-01,469.566201,478.908146,463.202067,472.504193,31176640
2023-12-04,470.713302,485.280700,467.316286,481.803647,51009426
2023-12-05,480.302661,494.212159,479.226849,493.107665,54285024
2023-12-06,492.431413,503.134620,487.001728,497.647422,21721357
2023-12-07,494.792489,505.381789,490.222387,500.756599,60609210
2023-12-08,502.033378,504.891783,493.073694,495.897162,11907216
2023-12-11,494.720809,501.748070,484.118152,491.093895,64436981
2023-12-12,488.274909,500.345245,482.374876,494.371544,36430962
2023-12-13,492.092150,501.398908,484.932115,494.208086,50641484
2023-12-14,496.102053,497.670353,486.951903,488.496159,53935777
2023-12-15,488.786726,495.382570,481.535134,488.122008,12064483
2023-12-18,486.820354,496.127883,480.609027,489.877550,20339172
2023-12-19,489.525042,495.151548,488.576859,494.194321,60275620
2023-12-20,494.383119,501.462579,486.816077,493.888453,47171636
2023-12-21,494.430540,498.745256,488.564645,492.865705,64216238
2023-12-22,493.563498,495.628325,491.003040,493.065785,53778207
2023-12-25,492.936589,499.672020,487.283728,494.006885,66755066
2023-12-26,494.089505,496.978630,486.174066,489.033628,47650921
2023-12-27,488.279362,493.729453,487.445319,492.887538,34361012
2023-12-28,494.299951,509.925804,487.370549,502.876175,38713897
2023-12-29,500.937086,512.875660,494.883714,506.752020,40069869
2024-01-01,506.880266,513.485350,493.844894,500.365080,37667156
2024-01-02,498.202152,502.123527,497.051178,500.966168,64706702
2024-01-03,500.605831,505.921215,488.003824,493.241008,14194628
2024-01-04,493.779568,495.803991,483.367256,485.357149,44579454
2024-01-05,484.876504,491.097065,482.215243,488.416375,46394748
2024-01-08,487.507219,492.908675,483.539032,488.928916,38691248
2024-01-09,487.575718,491.169717,482.501803,486.084813,67049730
2024-01-10,487.321192,490.312802,474.275459,477.204966,61247883
2024-01-11,478.337955,483.547855,466.810917,471.951256,64620841
2024-01-12,471.389644,474.695113,469.506340,472.806150,50355010
2024-01-15,472.725855,478.010197,467.827056,473.107444,46177340
2024-01-16,473.152340,477.779202,471.603127,476.219945,51414615
2024-01-17,477.221934,484.092745,476.105774,482.963157,49227115
2024-01-18,484.636926,485.307722,480.992647,481.659322,33864608
2024-01-19,483.704050,486.842763,480.728166,483.865883,23378771
2024-01-22,484.581124,489.792291,478.236499,483.435344,31703135
2024-01-23,483.675797,485.055217,480.075171,481.448238,10876278
2024-01-24,481.606166,483.828940,478.338954,480.556885,63063102
2024-01-25,480.245932,486.498540,478.662592,484.899856,68917511
2024-01-26,487.731418,489.228174,479.125748,480.600621,34695470
2024-01-29,477.274663,488.886019,474.175046,485.731480,67545856
2024-01-30,487.162689,493.639289,485.941540,492.404998,8911919
2024-01-31,493.251426,499.103493,486.889858,492.735807,35429720
2024-02-01,490.554594,495.789795,488.817597,494.040454,35237749
2024-02-02,494.897212,500.698628,482.253301,487.973554,68141354
2024-02-05,488.126980,502.835322,484.006145,498.625854,32162044
2024-02-06,500.435484,505.866373,497.797991,503.214235,47417695
2024-02-07,502.943727,507.381425,499.741613,504.171494,15133059
2024-02-08,504.140972,507.313623,501.438625,504.608769,53683141
2024-02-09,504.957739,510.480647,501.328980,506.838373,9039599
2024-02-12,505.029584,510.608540,498.484641,504.052807,50905187
2024-02-13,506.132212,511.258714,500.396092,505.516356,16067108
2024-02-14,506.491069,510.999721,497.043031,501.507319,44542572
2024-02-15,500.816578,509.339593,495.443803,503.933381,45744006
2024-02-16,504.470951,510.975504,494.581772,501.042115,18653881
2024-02-19,502.801573,510.984698,497.118294,505.273478,59796808
2024-02-20,507.023133,513.226070,498.726085,504.903086,17231481
2024-02-21,504.446852,508.245626,502.511303,506.302955,25365978
2024-02-22,505.860769,525.335267,500.826111,520.158311,53669059
2024-02-23,521.684650,528.737023,517.089418,524.120336,13472701
2024-02-26,522.488903,531.667586,516.426072,525.569014,18945481
2024-02-27,525.063321,528.224619,522.805644,525.963074,60929084
2024-02-28,527.564268,531.905366,516.960226,521.249362,63084561
2024-02-29,523.104996,533.285818,516.408080,526.544864,41340953
2024-03-01,524.688046,536.121322,522.978514,534.380211,44906077
2024-03-04,533.213432,536.970538,531.126391,534.876986,11583596
2024-03-05,534.793630,544.671512,533.344877,543.199987,20604687
2024-03-06,543.339677,549.977954,536.209133,542.841322,29041236
2024-03-07,542.200644,549.944227,526.802034,534.434705,36319078
2024-03-08,534.950639,539.535626,526.932584,531.487893,40609395
2024-03-11,533.814144,534.599451,525.865396,526.640150,42196856
2024-03-12,524.191242,526.910789,522.808373,525.524403,45580698
2024-03-13,527.078796,531.326019,524.444033,528.683236,65657837
2024-03-14,527.690248,529.683697,522.483733,524.464998,47325535
2024-03-15,525.015496,528.712589,520.577984,524.269826,30094341
2024-03-18,522.811204,526.014129,522.195273,525.395155,67868163
2024-03-19,522.830626,523.363369,521.591087,522.123109,48030151
2024-03-20,522.591764,527.226333,513.454563,518.048843,48919271
2024-03-21,516.679758,523.105442,512.228157,518.636978,29099057
2024-03-22,518.859982,527.971834,513.835328,522.907979,54786208
2024-03-25,524.103126,526.483757,517.895666,520.258836,37990204
2024-03-26,521.855195,522.880106,515.918091,516.933337,52085594
2024-03-27,514.306993,519.081539,511.693696,516.457316,51666362
2024-03-28,516.160697,522.004736,512.158186,517.988054,8520255
2024-03-29,517.156904,518.692777,514.111810,515.643188,60414350
2024-04-01,517.493271,518.111920,513.659972,514.274773,55165318
2024-04-02,514.048085,515.890369,511.545210,513.385119,13760525
2024-04-03,513.790080,520.890473,501.542395,508.570657,65128227
2024-04-04,506.335451,515.402850,498.892576,507.936441,33351252
2024-04-05,508.190811,512.877566,500.897091,505.559580,69322616
2024-04-08,504.708065,516.520589,501.239580,512.995153,60170473
2024-04-09,514.740635,521.074301,504.505927,510.790995,12739268
2024-04-10,511.037060,513.771848,510.344238,513.076262,11556871
2024-04-11,512.249097,521.078690,506.214934,515.011980,51180466
2024-04-12,514.784501,515.553479,509.272365,510.034247,52861180
2024-04-15,511.044164,514.486406,501.111602,504.509831,13932091
2024-04-16,505.626146,506.581498,501.717256,502.667017,31025299
2024-04-17,501.701648,509.062560,498.515908,505.850476,51389538
2024-04-18,506.678390,507.957062,502.153145,503.423603,38740457
2024-04-19,504.476777,506.983487,498.147024,500.634643,14593405
2024-04-22,499.202439,501.709365,485.456691,487.906892,33566567
2024-04-23,487.768877,493.079658,481.042408,486.337605,9074581
2024-04-24,485.652564,491.239795,482.306093,487.877989,38717015
2024-04-25,485.645874,494.653273,481.039905,490.005952,20602819
2024-04-26,489.033896,499.170936,481.981380,492.074569,18591354
2024-04-29,492.317479,495.288697,487.834504,490.796542,62355272
2024-04-30,491.401126,496.522615,484.859103,489.965631,12206562
2024-05-01,490.957028,499.909754,484.904894,493.822299,49563771
2024-05-02,491.794025,499.536826,485.669273,493.392171,36904323
2024-05-03,494.596639,500.120151,478.040954,483.439871,9488523
2024-05-06,483.907833,492.905446,479.112741,488.069119,30612243
2024-05-07,489.398339,493.123501,479.846890,483.527364,48689274
2024-05-08,481.733541,496.491975,475.072841,489.720837,21049246
2024-05-09,490.250045,498.122506,489.556728,497.419051,13117995
2024-05-10,501.873858,502.381390,500.512715,501.019383,41636493
2024-05-13,502.175651,506.227460,501.243621,505.289650,21455832
2024-05-14,508.443603,517.221869,505.245692,513.989079,22512611
2024-05-15,512.845805,519.594299,502.394988,509.094114,54027719
2024-05-16,509.072498,516.521807,503.004134,510.437176,38734453
2024-05-17,511.237816,514.998320,507.958243,511.715682,42885917
2024-05-20,513.174079,517.267267,503.411022,507.458622,53701698
2024-05-21,509.316711,517.754053,508.486438,516.911400,19924979
2024-05-22,517.019323,518.769932,512.655222,514.396951,33304245
2024-05-23,513.570295,517.535920,507.254264,511.201598,32487827
2024-05-24,513.405771,517.987118,508.039888,512.614170,42262019
2024-05-27,513.702335,520.729289,510.571168,517.574521,62691788
2024-05-28,516.471587,517.105628,514.330319,514.962507,45895956
2024-05-29,514.060859,518.489037,507.956880,512.370498,34258939
2024-05-30,514.215368,518.842794,510.258264,514.880571,36470009
2024-05-31,514.583013,520.811584,502.339647,508.494522,8020207
2024-06-03,510.298403,515.269372,500.227060,505.147857,21896978
2024-06-04,506.979957,514.267382,494.317765,501.526805,15274412
2024-06-05,498.475044,502.699499,495.528092,499.745040,40688413
2024-06-06,499.768260,503.982436,495.070232,499.280294,63092071
2024-06-07,496.922160,512.439418,492.396095,507.814146,39565312
2024-06-10,505.252042,518.458608,499.035677,512.157285,21103303
2024-06-11,509.486225,517.424845,504.529973,512.439860,17307951
2024-06-12,513.585550,517.143814,508.039220,511.583614,16568595
2024-06-13,508.600633,519.408456,505.048232,515.805730,36283294
2024-06-14,518.144573,523.852736,512.273226,517.979570,42898987
2024-06-17,520.041022,529.926939,512.481126,522.333714,61593219
2024-06-18,523.784307,535.704020,517.197848,529.051329,12780764
2024-06-19,531.725709,535.226008,521.003692,524.456136,23699993
2024-06-20,524.518023,530.549090,508.198023,514.109408,45052360
2024-06-21,511.435335,519.375675,506.275907,514.188473,66170900
2024-06-24,513.120773,520.322372,507.552388,514.736454,31062962
2024-06-25,515.053082,521.280458,510.031632,516.247364,46403846
2024-06-26,516.094431,518.753503,511.005835,513.652325,36008264
2024-06-27,510.541250,518.833185,504.491836,512.757510,42564710
2024-06-28,513.492582,522.876674,506.167742,515.522873,21836438
2024-07-01,516.605562,521.188479,513.981257,518.554275,20734765
2024-07-02,518.282463,532.235193,511.126841,524.987004,57178269
2024-07-03,526.191452,529.130931,512.153816,515.030949,22039788
2024-07-04,515.303523,519.131972,503.851624,507.623011,24196544
2024-07-05,507.983243,517.364539,505.181029,514.526231,10596835
2024-07-08,513.031583,519.626211,510.955050,517.531465,34844764
2024-07-09,517.056006,523.860611,514.638616,521.422805,12606555
2024-07-10,520.709762,524.293698,516.688998,520.269907,66381456
2024-07-11,521.160730,522.954667,516.451921,518.235789,62195727
2024-07-12,518.311561,525.709697,511.964861,519.350277,69684244
2024-07-15,517.843417,525.043550,507.993593,515.156365,19437877
2024-07-16,514.760727,517.151592,505.927606,508.288409,8761256
2024-07-17,510.666972,515.470353,498.674352,503.409469,69806942
2024-07-18,501.190673,505.700678,499.613294,504.114098,37381707
2024-07-19,503.285835,513.073306,497.448664,507.190843,57164619
2024-07-22,508.703902,518.859161,504.856958,514.964869,45335178
2024-07-23,517.589296,523.100464,511.368375,516.871904,41814026
2024-07-24,517.109504,520.482079,515.888862,519.256369,12318644
2024-07-25,520.387262,529.579169,518.227519,527.390361,10424706
2024-07-26,525.567676,526.219196,523.250690,523.900142,25755480
2024-07-29,522.657214,528.735209,513.536087,519.578277,57562723
2024-07-30,518.104859,519.494605,515.862431,517.249883,19581869
2024-07-31,514.713068,518.065964,513.634901,516.983043,44279613
2024-08-01,516.956188,530.782631,512.916820,526.667382,50801837
2024-08-02,528.729025,530.962216,522.981970,525.200257,48092733
2024-08-05,524.886378,537.261046,519.298059,531.601237,48463264
2024-08-06,531.625638,534.791604,526.376454,529.529939,26485645
2024-08-07,531.280289,536.583627,526.766606,532.063291,19292306
2024-08-08,530.939390,537.648810,528.832022,535.523249,26962785
2024-08-09,533.438080,543.560899,528.211151,538.286462,36823111
2024-08-12,539.770315,546.118520,535.796149,542.127002,26549262
2024-08-13,542.145714,549.428119,531.724419,538.964087,63478246
2024-08-14,541.297324,550.872959,536.731302,546.265033,20371365
2024-08-15,545.223249,552.995674,543.548493,551.302245,20435697
2024-08-16,552.319126,557.697922,542.685517,548.022470,46828961
2024-08-19,546.598144,556.828797,540.530451,550.715399,51339583
2024-08-20,550.570301,558.759852,537.497068,545.612879,57860991
2024-08-21,547.245701,550.493776,543.027964,546.270249,19879018
2024-08-22,546.052717,553.240942,533.613955,540.732140,19250163
2024-08-23,542.031912,545.983104,540.485627,544.429978,61703218
2024-08-26,544.251953,560.565266,543.065824,559.346241,55717266
2024-08-27,558.029681,572.872093,552.248758,566.998260,43609874
2024-08-28,568.853794,578.702115,561.119537,570.939500,13354815
2024-08-29,570.757252,579.145736,558.191013,566.517180,43940093
2024-08-30,570.522685,573.223870,565.965943,568.658301,56650161
2024-09-02,568.608301,576.181769,567.394480,574.954400,11173893
2024-09-03,572.904797,579.589406,568.029001,574.698345,40939245
2024-09-04,571.893177,576.973108,570.497851,575.568813,35356505
2024-09-05,572.340215,576.888432,562.550700,567.056932,29018743
2024-09-06,565.840007,567.938216,560.817701,562.905028,44105853
2024-09-09,563.846655,570.535027,547.242917,553.812261,18426441
2024-09-10,552.429584,565.374416,550.724247,563.634489,34344924
2024-09-11,568.246512,574.989733,559.515914,566.235269,62413362
2024-09-12,564.312268,574.800442,559.699427,570.139963,22444311
2024-09-13,570.473952,577.702110,562.086749,569.300032,65058009
2024-09-16,568.688437,570.547475,560.224311,562.061686,37821259
2024-09-17,560.230712,565.922887,557.471816,563.149617,55763884
2024-09-18,562.483559,569.725773,552.917007,560.128904,50273963
2024-09-19,559.218536,563.262948,551.438307,555.455504,20629227
2024-09-20,555.274653,559.932605,551.273868,555.927119,60578354
2024-09-23,558.248356,562.306511,552.624957,556.671650,30345433
